Order ID,Order Item ID,Order YearMonth,Order Time,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,day_for_shipping,shipping_date_count,order_date_count,late_risk,on_time,cross_border_shipping,distance_level,order_shipping_hotspots,abnormal_profit,Shipment Mode Numeric,order_date,shipment_date
7935,19828,201703,1:09,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9992,LATAM,Central America,Mexico,Puerto Rico,First Class,1,400,0.1,200,2,17,12,1,0,1,3,817,0,3,2017-03-12,2017-03-14
8305,20748,201703,6:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6539,LATAM,Central America,Honduras,Puerto Rico,First Class,1,400,0.13,200,6,33,7,1,0,1,3,817,0,3,2017-03-20,2017-03-26
8305,20749,201704,7:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6539,LATAM,Central America,Honduras,Puerto Rico,First Class,1,400,0.12,200,2,16,8,1,0,1,3,803,0,3,2017-04-09,2017-04-11
8986,22414,201704,2:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10996,LATAM,Central America,Guatemala,Puerto Rico,Second Class,2,400,0.2,200,2,53,68,0,1,1,3,803,0,2,2017-04-16,2017-04-18
13321,33342,201705,9:48,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5513,Europe,Northern Europe,United Kingdom,Puerto Rico,First Class,1,400,0.18,200,2,65,63,1,0,1,3,801,0,3,2017-05-25,2017-05-27
19331,48337,201708,17:14,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4562,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,400,0.07,200,1,11,8,0,0,1,3,781,0,2,2017-08-02,2017-08-03
27306,68392,201508,22:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3740,Pacific Asia,South Asia,Pakistan,Puerto Rico,First Class,1,400,0.04,200,6,31,60,1,0,1,3,821,0,3,2015-08-20,2015-08-26
27535,68923,201508,9:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5053,Pacific Asia,Eastern Asia,China,Puerto Rico,First Class,1,400,0.03,200,5,17,12,1,0,1,3,821,0,3,2015-08-23,2015-08-28
31318,78288,201510,12:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,94,North America,US Center,USA,Puerto Rico,First Class,1,400,0.25,200,3,14,12,1,0,1,3,833,0,3,2015-10-29,2015-11-01
31501,78718,201511,17:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7101,North America,South of  USA,USA,Puerto Rico,Second Class,2,400,0.0,200,3,34,64,1,0,1,3,799,0,2,2015-11-11,2015-11-14
35038,87512,201604,16:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11612,North America,East of USA,USA,Puerto Rico,First Class,1,400,0.04,200,5,23,9,1,0,1,3,812,0,3,2016-04-22,2016-04-27
35038,87514,201605,12:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11612,North America,East of USA,USA,Puerto Rico,First Class,1,400,0.03,200,4,37,36,1,0,1,3,884,0,3,2016-05-02,2016-05-06
39383,98328,201605,13:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8810,North America,South of  USA,USA,Puerto Rico,First Class,1,400,0.17,200,2,15,13,1,0,1,3,884,0,3,2016-05-22,2016-05-24
39826,99377,201605,13:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8511,North America,West of USA,USA,Puerto Rico,First Class,1,400,0.0,200,2,15,13,1,0,1,3,884,0,3,2016-05-22,2016-05-24
49358,123378,201610,2:04,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1883,Europe,Southern Europe,Croatia,Puerto Rico,First Class,1,400,0.09,200,0,46,68,0,0,1,3,910,0,3,2016-10-03,2016-10-03
55345,138408,201702,3:38,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11118,LATAM,South America,Brazil,Puerto Rico,First Class,1,400,0.2,200,0,60,65,0,0,1,3,814,0,3,2017-02-20,2017-02-20
5986,14905,201501,21:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4138,LATAM,South America,Ecuador,Puerto Rico,Standard Class,4,400,0.09,200,3,18,36,0,0,1,3,977,0,0,2015-01-01,2015-01-04
5986,14903,201501,21:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4138,LATAM,South America,Ecuador,Puerto Rico,Standard Class,4,400,0.1,200,3,18,36,0,0,1,3,977,0,0,2015-01-01,2015-01-04
6181,15451,201501,0:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5841,LATAM,South America,Ecuador,Puerto Rico,Standard Class,4,400,0.18,200,5,29,41,1,0,1,3,977,0,0,2015-01-04,2015-01-09
8926,22260,201501,17:07,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10517,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.2,200,4,25,46,0,1,1,3,977,0,0,2015-01-29,2015-02-02
13831,34651,201503,23:23,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3284,Europe,Northern Europe,Sweden,Puerto Rico,Standard Class,4,400,0.01,200,4,32,53,0,1,1,3,892,0,0,2015-03-02,2015-03-06
25568,64036,201503,8:48,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1495,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,400,0.0,200,2,32,44,0,0,1,3,892,0,0,2015-03-29,2015-03-31
33971,84769,201504,13:11,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8617,North America,West of USA,USA,Puerto Rico,Standard Class,4,400,0.13,200,5,31,34,1,0,1,3,892,0,0,2015-04-01,2015-04-06
45245,113041,201505,18:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7784,Pacific Asia,West Asia,Syria,Puerto Rico,Standard Class,4,400,0.04,200,5,22,31,1,0,1,3,777,0,0,2015-05-02,2015-05-07
61383,153554,201505,1:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1577,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.05,200,5,30,18,1,0,1,3,777,0,0,2015-05-13,2015-05-18
1968,4923,201506,2:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,105,LATAM,Caribbean,Haiti,Puerto Rico,Standard Class,4,400,0.18,200,3,20,14,0,0,1,3,833,0,0,2015-06-07,2015-06-10
3136,7803,201506,2:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,75,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.02,200,3,20,14,0,0,1,3,833,0,0,2015-06-07,2015-06-10
8158,20380,201507,0:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10721,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,400,0.2,200,4,59,58,0,1,1,3,838,0,0,2015-07-17,2015-07-21
25298,63385,201509,17:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11612,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,400,0.06,200,5,28,7,1,0,1,3,798,0,0,2015-09-03,2015-09-08
25991,65053,201509,3:40,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4987,Pacific Asia,South Asia,Bangladesh,Puerto Rico,Standard Class,4,400,0.01,200,2,43,60,0,0,1,3,798,0,0,2015-09-09,2015-09-11
37063,92482,201511,17:13,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11610,North America,US Center,USA,Puerto Rico,Standard Class,4,400,0.04,200,3,18,9,0,0,1,3,799,0,0,2015-11-30,2015-12-03
41628,103913,201512,22:47,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6016,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,400,0.12,200,5,13,11,1,0,1,3,807,0,0,2015-12-26,2015-12-31
55931,139848,201602,20:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4348,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,400,0.18,200,5,14,10,1,0,1,3,752,0,0,2016-02-20,2016-02-25
63386,158474,201604,6:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,400,0.15,200,6,9,11,1,0,1,3,812,0,0,2016-04-13,2016-04-19
63386,158476,201604,16:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,400,0.13,200,6,32,12,1,0,1,3,812,0,0,2016-04-28,2016-05-04
63926,159806,201605,5:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2447,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,400,0.09,200,6,42,18,1,0,1,3,884,0,0,2016-05-07,2016-05-13
67036,167577,201605,16:59,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2900,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,400,0.18,200,4,10,9,0,1,1,3,884,0,0,2016-05-14,2016-05-18
6986,17497,201606,8:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6523,LATAM,South America,Argentina,Puerto Rico,Standard Class,4,400,0.05,200,2,15,10,0,0,1,3,791,0,0,2016-06-21,2016-06-23
17206,43037,201609,7:53,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2848,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.18,200,4,11,9,0,1,1,3,804,0,0,2016-09-14,2016-09-18
17206,43038,201609,19:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2848,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.17,200,2,24,9,0,0,1,3,804,0,0,2016-09-14,2016-09-16
19238,48078,201609,16:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7555,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.0,200,5,31,24,1,0,1,3,804,0,0,2016-09-19,2016-09-24
35911,89684,201701,6:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4105,North America,US Center,USA,Puerto Rico,Standard Class,4,400,0.13,200,5,22,55,1,0,1,3,743,0,0,2017-01-26,2017-01-31
43256,108056,201703,10:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6887,Europe,Eastern Europe,Romania,Puerto Rico,Standard Class,4,400,0.01,200,2,57,67,0,0,1,3,817,0,0,2017-03-27,2017-03-29
45643,114079,201704,18:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6699,Pacific Asia,South Asia,Iran,Puerto Rico,Standard Class,4,400,0.13,200,6,32,11,1,0,1,3,803,0,0,2017-04-14,2017-04-20
47265,118165,201705,23:29,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9876,Africa,Southern Africa,South Africa,Puerto Rico,Standard Class,4,400,0.03,200,5,33,65,1,0,1,3,801,0,0,2017-05-15,2017-05-20
49338,123337,201706,22:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10447,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,400,0.16,200,4,40,64,0,1,1,3,772,0,0,2017-06-13,2017-06-17
57346,143440,201707,3:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,390,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,400,0.12,200,2,60,65,0,0,1,3,787,0,0,2017-07-22,2017-07-24
61308,153374,201708,3:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4056,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.16,200,2,11,12,0,0,1,3,781,0,0,2017-08-01,2017-08-03
61566,153941,201708,21:58,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11557,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.01,200,4,15,12,0,1,1,3,781,0,0,2017-08-01,2017-08-05
63823,159540,201708,19:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9114,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,400,0.16,200,6,13,6,1,0,1,3,781,0,0,2017-08-28,2017-09-03
973,2422,201501,22:45,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5118,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.16,100,3,33,33,0,0,1,3,977,0,0,2015-01-07,2015-01-10
1563,3898,201501,22:45,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12425,LATAM,Caribbean,Dominicanepublic,Puerto Rico,Standard Class,4,200,0.16,100,3,33,33,0,0,1,3,977,0,0,2015-01-07,2015-01-10
6505,16267,201504,7:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5120,LATAM,Caribbean,Dominicanepublic,Puerto Rico,Standard Class,4,200,0.18,100,2,28,47,0,0,1,3,892,0,0,2015-04-09,2015-04-11
6995,17515,201504,11:56,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4428,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.06,100,5,30,48,1,0,1,3,892,0,0,2015-04-12,2015-04-17
6995,17514,201504,8:36,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4428,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.07,100,2,17,26,0,0,1,3,892,0,0,2015-04-21,2015-04-23
7958,19884,201506,3:47,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4560,LATAM,Central America,Honduras,Puerto Rico,Standard Class,4,200,0.2,100,2,33,9,0,0,1,3,833,0,0,2015-06-21,2015-06-23
11346,28379,201508,11:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9941,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.05,100,4,10,7,0,1,1,3,821,0,0,2015-08-27,2015-08-31
11346,28378,201509,14:21,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9941,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.06,100,5,30,53,1,0,1,3,798,0,0,2015-09-14,2015-09-19
11648,29122,201509,16:58,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10721,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,200,0.15,100,6,8,12,1,0,1,3,798,0,0,2015-09-25,2015-10-01
13501,33834,201511,4:16,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.2,100,4,9,13,0,1,1,3,799,0,0,2015-11-28,2015-12-02
13501,33831,201511,17:13,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.25,100,3,18,9,0,0,1,3,799,0,0,2015-11-30,2015-12-03
13835,34657,201601,6:39,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9451,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.07,100,4,24,57,0,1,1,3,896,0,0,2016-01-05,2016-01-09
15233,38098,201602,6:03,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1123,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,200,0.06,100,3,28,7,0,0,1,3,752,0,0,2016-02-27,2016-03-01
21011,52501,201609,18:14,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2607,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,200,0.18,100,4,8,13,0,1,1,3,804,0,0,2016-09-07,2016-09-11
25563,64032,201701,9:16,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2400,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,200,0.16,100,3,40,11,0,0,1,3,743,0,0,2017-01-29,2017-02-01
25845,64692,201702,11:43,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4315,Pacific Asia,Southeast Asia,Vietnam,Puerto Rico,Standard Class,4,200,0.25,100,4,15,11,0,1,1,3,814,0,0,2017-02-02,2017-02-06
27596,69088,201702,11:10,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10153,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,Standard Class,4,200,0.13,100,3,33,31,0,0,1,3,814,0,0,2017-02-15,2017-02-18
29003,72579,201705,6:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8550,Pacific Asia,Eastern Asia,Japan,Puerto Rico,Standard Class,4,200,0.09,100,6,20,17,1,0,1,3,801,0,0,2017-05-22,2017-05-28
31873,79651,201706,8:02,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11637,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.01,100,4,13,15,0,1,1,3,772,0,0,2017-06-02,2017-06-06
41226,102899,201709,23:39,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7774,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.25,100,6,14,5,1,0,1,3,822,0,0,2017-09-22,2017-09-28
43368,108337,201501,19:14,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7655,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,Standard Class,4,200,0.1,100,4,27,42,0,1,1,3,977,0,0,2015-01-23,2015-01-27
45536,113795,201503,4:57,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5562,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.1,100,3,20,54,0,0,1,3,892,0,0,2015-03-31,2015-04-03
47541,118850,201504,20:21,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1387,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.06,100,6,29,31,1,0,1,3,892,0,0,2015-04-04,2015-04-10
47541,118848,201504,20:21,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1387,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,200,0.07,100,6,29,31,1,0,1,3,892,0,0,2015-04-04,2015-04-10
49385,123439,201505,5:25,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4831,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.05,100,4,17,13,0,1,1,3,777,0,0,2015-05-07,2015-05-11
51053,127596,201506,0:27,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,348,Europe,Eastern Europe,Belarus,Puerto Rico,Standard Class,4,200,0.12,100,4,56,55,0,1,1,3,833,0,0,2015-06-20,2015-06-24
51053,127598,201506,3:26,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,348,Europe,Eastern Europe,Belarus,Puerto Rico,Standard Class,4,200,0.1,100,3,41,57,0,0,1,3,833,0,0,2015-06-23,2015-06-26
51095,127690,201507,0:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8565,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.25,100,5,13,19,1,0,1,3,838,0,0,2015-07-02,2015-07-07
51603,128947,201507,10:04,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10624,LATAM,Central America,Panama,Puerto Rico,Standard Class,4,200,0.13,100,6,26,14,1,0,1,3,838,0,0,2015-07-07,2015-07-13
61566,153940,201508,21:33,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11557,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,200,0.05,100,4,16,13,0,1,1,3,821,0,0,2015-08-26,2015-08-30
65331,163284,201510,11:20,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7328,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,200,0.12,100,5,41,40,1,0,1,3,833,0,0,2015-10-05,2015-10-10
4701,11789,201602,19:45,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7330,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,200,0.02,100,2,42,68,0,0,1,3,752,0,0,2016-02-07,2016-02-09
6736,16836,201602,9:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,577,LATAM,Central America,Guatemala,Puerto Rico,Standard Class,4,200,0.1,100,2,24,7,0,0,1,3,752,0,0,2016-02-14,2016-02-16
7561,18953,201602,20:36,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11662,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.09,100,5,14,10,1,0,1,3,752,0,0,2016-02-20,2016-02-25
25298,63382,201609,1:23,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11612,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,200,0.18,100,4,35,24,0,1,1,3,804,0,0,2016-09-25,2016-09-29
33338,83276,201612,6:11,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,316,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.17,100,2,9,5,0,0,1,3,799,0,0,2016-12-08,2016-12-10
35566,88818,201612,14:46,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,637,North America,West of USA,USA,Puerto Rico,Standard Class,4,200,0.02,100,4,21,8,0,1,1,3,799,0,0,2016-12-13,2016-12-17
43376,108352,201701,5:47,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11266,Pacific Asia,Central Asia,Uzbekistan,Puerto Rico,Standard Class,4,200,0.09,100,4,41,51,0,1,1,3,743,0,0,2017-01-15,2017-01-19
47533,118830,201702,2:15,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6265,Africa,North Africa,Egypt,Puerto Rico,Standard Class,4,200,0.1,100,4,13,12,0,1,1,3,814,0,0,2017-02-04,2017-02-08
49038,122611,201702,10:49,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5264,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,200,0.17,100,6,32,14,1,0,1,3,814,0,0,2017-02-19,2017-02-25
61383,153555,201705,23:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1577,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,200,0.0,100,5,33,65,1,0,1,3,801,0,0,2017-05-15,2017-05-20
65586,163915,201709,4:03,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8172,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.0,100,2,18,6,0,0,1,3,822,0,0,2017-09-04,2017-09-06
67878,169706,201709,20:40,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5513,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.01,100,6,13,10,1,0,1,3,822,0,0,2017-09-23,2017-09-29
856,2128,201501,11:32,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9876,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,200,0.2,100,2,29,25,0,1,1,3,977,0,2,2015-01-13,2015-01-15
2735,6849,201502,15:41,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8584,LATAM,Caribbean,Dominicanepublic,Puerto Rico,Second Class,2,200,0.1,100,5,30,45,1,0,1,3,830,0,2,2015-02-18,2015-02-23
2735,6848,201502,18:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8584,LATAM,Caribbean,Dominicanepublic,Puerto Rico,Second Class,2,200,0.12,100,3,24,23,1,0,1,3,830,0,2,2015-02-28,2015-03-03
11915,29777,201509,1:44,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6428,Europe,Western Europe,France,Puerto Rico,Second Class,2,200,0.15,100,6,47,21,1,0,1,3,798,0,2,2015-09-16,2015-09-22
13965,34945,201509,21:11,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9116,Europe,Southern Europe,Italy,Puerto Rico,Second Class,2,200,0.05,100,2,30,13,0,1,1,3,798,0,2,2015-09-17,2015-09-19
19331,48335,201606,1:33,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4562,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,200,0.0,100,0,46,10,0,0,1,3,791,0,2,2016-06-01,2016-06-01
19331,48334,201606,17:49,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4562,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,200,0.01,100,2,12,10,0,1,1,3,791,0,2,2016-06-14,2016-06-16
27036,67734,201609,20:40,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8193,Pacific Asia,Oceania,Australia,Puerto Rico,Second Class,2,200,0.1,100,6,23,12,1,0,1,3,804,0,2,2016-09-17,2016-09-23
27535,68924,201611,0:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5053,Pacific Asia,Eastern Asia,China,Puerto Rico,First Class,1,200,0.06,100,5,49,62,1,0,1,3,868,0,3,2016-11-21,2016-11-26
39826,99379,201704,20:02,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8511,North America,West of USA,USA,Puerto Rico,First Class,1,200,0.15,100,4,15,8,1,0,1,3,803,0,3,2017-04-09,2017-04-13
43385,108373,201707,23:56,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4958,Europe,Eastern Europe,Romania,Puerto Rico,Same Day,3,200,0.06,100,2,23,16,0,0,1,3,787,0,1,2017-07-07,2017-07-09
51028,127532,201708,17:01,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5264,Europe,Southern Europe,Albania,Puerto Rico,First Class,1,200,0.16,100,5,18,8,1,0,1,3,781,0,3,2017-08-31,2017-09-05
53513,133727,201709,12:17,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10785,LATAM,Caribbean,Dominicanepublic,Puerto Rico,Same Day,3,200,0.1,100,6,26,12,1,0,1,3,822,0,1,2017-09-07,2017-09-13
55026,137620,201503,13:44,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8548,LATAM,Central America,Mexico,Puerto Rico,First Class,1,200,0.02,100,1,29,45,0,1,1,3,892,0,3,2015-03-11,2015-03-12
55026,137624,201506,22:54,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8548,LATAM,Central America,Mexico,Puerto Rico,First Class,1,200,0.01,100,2,20,12,1,0,1,3,833,0,3,2015-06-08,2015-06-10
55096,137792,201506,22:54,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6159,LATAM,Caribbean,Dominicanepublic,Puerto Rico,First Class,1,200,0.03,100,2,20,12,1,0,1,3,833,0,3,2015-06-08,2015-06-10
59653,149293,201605,8:13,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8910,LATAM,Caribbean,Cuba,Puerto Rico,First Class,1,200,0.05,100,4,38,12,1,0,1,3,884,0,3,2016-05-24,2016-05-28
